Category,Address,Date,Sold_Area_m2,Total_Area_m2,Land_m2,Interior_Area_m2,Price_EUR,Total_EUR_m2,Land_EUR_m2,Land_EUR_ha,Type,Finishing,Dom_Parts,region_with_riga,region_riga_separate,municipality,Year,Quarter,Month
Zeme,"Airu iela 3, Ventspils",2023-09-29,1 214,1 214,1 214,,16 996,14,14.0,-,Privātmājām,,1/1,Kurzeme,Kurzeme,Ventspils,2023,3,9
Zeme,"Kuldīgas iela 71A, Saldus, Saldus nov.",2023-09-29,1 253,1 253,1 253,,6 800,5,5.43,-,Satiksmes infrastruktūrai,,1/1,Kurzeme,Kurzeme,Kuldīga,2023,3,9
Zeme,"Nometņu iela 46, Salaspils, Salaspils nov.",2023-09-29,97,1 828,97,,1 388,14,14.33,-,Privātmājām,,920/17357,Pierīga,Pierīga,Salaspils,2023,3,9
Zeme,Rīga,2023-09-28,33,2 980,33,,4 000,121,120.81,-,Satiksmes infrastruktūrai,,1/90,Rīga,Rīga,Rīga,2023,3,9
Zeme,"Tiltiņi 16, Stīpnieki, Olaines pag., Olaines nov.",2023-09-28,805,805,805,,2 000,2,2.48,-,Privātmājām,,1/1,Pierīga,Pierīga,Olaine,2023,3,9
Zeme,"Bungu iela 6, Rīga",2023-09-28,662,662,662,,11 300,17,17.07,-,Privātmājām,,1/1,Rīga,Rīga,Rīga,2023,3,9
Zeme,"Brīzes iela 64, Rīga",2023-09-28,1 720,1 720,1 720,,26 000,15,15.12,-,Privātmājām,,1/1,Rīga,Rīga,Rīga,2023,3,9
Zeme,Rīga,2023-09-28,500,500,500,,37 879,76,75.76,-,Privātmājām,,1/1,Rīga,Rīga,Rīga,2023,3,9
Earth,"Terauda Street 34A, Ventspils",2023-09-28,2 109,2 109,2 109,,"10,500",5,4.98,-,For private homes,,1/1,Kurzeme,Kurzeme,Ventspils,2023,3,9
Earth,"50 Graudu Street, Riga",2023-09-28,"1,592","1,592","1,592",,"70,000",44,43.97,-,For private homes,,1/1,Rīga,Rīga,Riga,2023,3,9
Earth,"Jerusalem Street 10, Riga",2023-09-28,25,626,25,,"84,000","3,349",3349.28,-,For apartment buildings,,1564/39043,Rīga,Rīga,Riga,2023,3,9
Earth,"Gobas Street 18, Riga",2023-09-28,"3,068",6 135,"3,068",,"40,000",13,13.04,-,For apartment buildings,,1/2,Rīga,Rīga,Riga,2023,3,9
Earth,"Ogu Street 94, Egļupe, Allažu parish, Sigulda county",2023-09-27,604,604,604,,"25,000",41,41.39,-,For private homes,,1/1,Pierīga,Pierīga,Sigulda,2023,3,9
Earth,"Kanāla Street 26, Riga",2023-09-27,"1,090","1,090","1,090",,"48,000",44,44.04,-,For private homes,,1/1,Rīga,Rīga,Riga,2023,3,9
Earth,"Eglaines Street 6, Jurmala",2023-09-27,"1,196","1,196","1,196",,"30,000",25,25.08,-,For private homes,,1/1,Pierīga,Pierīga,Jurmala,2023,3,9
Earth,"Lilavu ​​Street 12, Kadaga, Adazi Parish, Adazi District",2023-09-27,"2,243","2,243","2,243",,"51,000",23,22.74,-,For private homes,,1/1,Pierīga,Pierīga,Adazi,2023,3,9
Earth,"Vīnkalnu Street 18, Pilāti, Valmiera Parish, Valmiera District",2023-09-27,"1,225","1,225","1,225",,"17,000",14,13.88,-,For private homes,,1/1,Vidzeme,Vidzeme,Valmiera,2023,3,9
Earth,"Umurga parish, Limbaži district",2023-09-26,"5,000","5,000","5,000",,"5,000",1,1.0,-,Other,,1/1,Pierīga,Pierīga,Limbaži,2023,3,9
Earth,"Mākoņkalns parish, Rēzekne county",2023-09-26,"5,402","5,402","5,402",,"1,200",0,0.22,-,For private homes,,1/1,Latgale,Latgale,Rēzekne,2023,3,9
Earth,"16D North Street, Daugavpils",2023-09-26,"1,321","1,321","1,321",,"10,000",8,7.57,-,For private homes,,1/1,Latgale,Latgale,Daugavpils,2023,3,9
Earth,"Strenči, Valmiera county.",2023-09-26,"1,366","1,366","1,366",,"5,500",4,4.03,-,For agriculture,,1/1,Vidzeme,Vidzeme,Valmiera,2023,3,9
Earth,"Plavinas, Aizkraukles county.",2023-09-26,"2,097","2,097","2,097",,"4,000",2,1.91,-,For private homes,,1/1,Zemgale,Zemgale,Aizkraukle,2023,3,9
Earth,"215B Brivibas Street, Riga",2023-09-26,30,1 231,30,,"1,206",40,40.36,-,For apartment buildings,,6878/283389,Rīga,Rīga,Riga,2023,3,9
Earth,"Mores Street 3, Riga",2023-09-26,39,"3,006",39,,"20,000",519,518.67,-,For apartment buildings,,4659/363227,Rīga,Rīga,Riga,2023,3,9
Earth,"Silver Coast, Black Dukstigals, Chornaja parish, Rezekne county",2023-09-26,"23,200","23,200","23,200",,"5,000",0,0.22,2 155,"For nature, recreation",,1/1,Latgale,Latgale,Rezekne,2023,3,9
Earth,"Ainazi, Limbazu district.",2023-09-26,"1,397","1,397","1,397",,"2,613",2,1.87,-,For private homes,,1/1,Unknown,Unknown,Unknown,2023,3,9
Earth,"Liepu Street 6, Ainaži, Limbaži District.",2023-09-26,"1,892","1,892","1,892",,"3,470",2,1.83,-,For private homes,,1/1,Pierīga,Pierīga,Limbaži,2023,3,9
Earth,Riga,2023-09-26,31,"3,775",31,,"1,000",33,32.58,-,For traffic infrastructure,,1/123,Rīga,Rīga,Riga,2023,3,9
Earth,"Jaunbrigi, Pēternieki, Olaines parish, Olaines county",2023-09-26,"9,630","9,630","9,630",,"15,000",2,1.56,-,For production,,1/1,Pierīga,Pierīga,Olaine,2023,3,9
Earth,"Jana Endzelina Street 38 k-1, Riga",2023-09-25,38,4 264,38,,"2,500",65,65.1,-,For traffic infrastructure,,181/20097,Rīga,Rīga,Riga,2023,3,9
Earth,"11, Čiekurkalns 4th cross line, Riga",2023-09-25,1 129,1 129,1 129,,"16,000",14,14.17,-,For public facilities,,1/1,Rīga,Rīga,Riga,2023,3,9
Earth,"Bindaru Street 6, Varkali, Salas parish, Mārupe county.",2023-09-25,253,506,253,,"2,900",11,11.46,-,Other,,1/2,Pierīga,Pierīga,Mārupe,2023,3,9
Earth,"Bindaru Street 6, Varkali, Salas parish, Mārupe county.",2023-09-25,253,506,253,,"1,500",6,5.93,-,Other,,1/2,Pierīga,Pierīga,Mārupe,2023,3,9
Earth,Riga,2023-09-25,31,"3,775",31,,"1,200",39,39.1,-,For traffic infrastructure,,1/123,Rīga,Rīga,Riga,2023,3,9
Earth,"Krasta Street 95, Riga",2023-09-25,46,"64,237",46,,2 180,47,47.2,-,For traffic infrastructure,,169/235029,Rīga,Rīga,Riga,2023,3,9
Earth,"6 Kemeru Street, Riga",2023-09-25,1 175,4 175,1 175,,"29,680",25,25.26,-,For apartment buildings,,47/167,Rīga,Rīga,Riga,2023,3,9
Earth,"6 Kemeru Street, Riga",2023-09-25,"3,000",4 175,"3,000",,"76,320",25,25.44,-,For apartment buildings,,120/167,Rīga,Rīga,Riga,2023,3,9
Earth,"Mantojumu Street 4, Rāmava, Ķekavas parish, Ķekavas district.",2023-09-25,1 149,1 149,1 149,,"35,000",30,30.46,-,For private homes,,1/1,Pierīga,Pierīga,Ķekava,2023,3,9
Earth,"Saldus parish, Saldus county",2023-09-22,525,525,525,,"2,050",4,3.9,-,For private homes,,1/1,Kurzeme,Kurzeme,Saldus,2023,3,9
Earth,"Labrenča Street 6, Baloži, Ķekavas district.",2023-09-22,305,678,305,,"2,790",9,9.14,-,For private homes,,9/20,Pierīga,Pierīga,Ķekava,2023,3,9
Earth,"Radiotehnika 103, Dzērumi, Ķekavas parish, Ķekavas district",2023-09-22,750,750,750,,"4,300",6,5.73,-,For private homes,,1/1,Pierīga,Pierīga,Ķekava,2023,3,9
Earth,"Briežu Street 21, Liepaine, Saulkrasti parish, Saulkrasti district.",2023-09-22,820,820,820,,"12,000",15,14.63,-,For private homes,,1/1,Pierīga,Pierīga,Saulkrasti,2023,3,9
Earth,"Raunas Street 45 k-1, Riga",2023-09-22,80,"18,245",80,,4 287,54,53.77,-,For apartment buildings,,437/100000,Rīga,Rīga,Riga,2023,3,9
Earth,Ventspils,2023-09-21,595,595,595,,"5,000",8,8.4,-,For private homes,,1/1,Kurzeme,Kurzeme,Ventspils,2023,3,9
Earth,Liepaja,2023-09-21,66,266,66,,"1,600",24,24.19,-,For apartment buildings,,45/181,Kurzeme,Kurzeme,Liepaja,2023,3,9
Earth,Liepaja,2023-09-21,68,266,68,,"1,600",24,23.7,-,For apartment buildings,,1332/5249,Kurzeme,Kurzeme,Liepaja,2023,3,9
Earth,Liepaja,2023-09-21,66,266,66,,"1,600",24,24.14,-,For apartment buildings,,1308/5249,Kurzeme,Kurzeme,Liepaja,2023,3,9
Earth,"Kūdras Street 7, Riga",2023-09-21,39,"2,796",39,,"2,000",51,50.88,-,For apartment buildings,,394/28021,Rīga,Rīga,Riga,2023,3,9
Earth,"Krumu Street 40A, Liepaja",2023-09-21,221,221,221,,"3,000",14,13.57,-,For production,,1/1,Kurzeme,Kurzeme,Liepaja,2023,3,9
Earth,"Keguma Street 52 k-2, Riga",2023-09-21,37,"1,707",37,,"2,000",53,53.36,-,For apartment buildings,,13/592,Rīga,Rīga,Riga,2023,3,9
Earth,"Eiženijas Street 1, Riga",2023-09-21,241,962,241,,"1,000",4,4.16,-,For apartment buildings,,1/4,Rīga,Rīga,Riga,2023,3,9
Earth,"Slokas Street 161 k-1, Riga",2023-09-21,"8,705","8,705","8,705",,"289,500",33,33.26,-,For commercial properties,,1/1,Rīga,Rīga,Riga,2023,3,9
Earth,"Vecāres, Engure, Engures parish, Tukums county",2023-09-21,"8,472","8,472","8,472",,"9,000",1,1.06,-,For private homes,,1/1,Pierīga,Pierīga,Tukums,2023,3,9
Earth,"Mantojumu Street 6, Rāmava, Ķekavas parish, Ķekavas district.",2023-09-21,"1,155","1,155","1,155",,"53,000",46,45.89,-,For private homes,,1/1,Pierīga,Pierīga,Ķekava,2023,3,9
Earth,"Viesturas Avenue 29A, Riga",2023-09-21,56,"10,908",56,,1 120,20,20.0,-,For traffic infrastructure,,14/2727,Rīga,Rīga,Riga,2023,3,9
Earth,"Rundale parish, Bauska county",2023-09-20,353,353,353,,"1,000",3,2.83,-,For private homes,,1/1,Zemgale,Zemgale,Bauska,2023,3,9
Earth,"Skaistkalni 5, Praulienas parish, Madonas district.",2023-09-20,3 360,3 360,3 360,,"6,500",2,1.93,-,For private homes,,1/1,Vidzeme,Vidzeme,Madona,2023,3,9
Earth,"Oktyabrā iela 5A, Skaistkalne, Skaistkalne parish, Bauska county.",2023-09-20,955,955,955,,"6,000",6,6.28,-,For private homes,,1/1,Zemgale,Zemgale,Bauska,2023,3,9
Earth,Riga,2023-09-20,92,"3,775",92,,4 182,45,45.42,-,For traffic infrastructure,,1/41,Rīga,Rīga,Riga,2023,3,9
Earth,"Krāču Street 6, Adazi, Adazi District.",2023-09-20,713,713,713,,"56,700",80,79.52,-,For commercial properties,,1/1,Pierīga,Pierīga,Adazi,2023,3,9
Earth,"Green Street 4, Riga",2023-09-20,27,"1,457",27,,6 200,230,230.14,-,For apartment buildings,,932/50405,Rīga,Rīga,Riga,2023,3,9
Earth,"Ainazi, Limbazu district.",2023-09-20,"10,050","10,050","10,050",,"5,000",1,0.5,"4,975","For nature, recreation",,1/1,Unknown,Unknown,Unknown,2023,3,9
Earth,Liepaja,2023-09-20,66,266,66,,"1,600",24,24.21,-,For apartment buildings,,1304/5249,Kurzeme,Kurzeme,Liepaja,2023,3,9
Earth,"Jumpravas parish, Ogre district",2023-09-20,"26,600","53,200","26,600",,"5,427",0,0.2,"2,040",For production,,1/2,Pierīga,Pierīga,Ogre,2023,3,9
Earth,Riga,2023-09-20,33,33,33,,"1,390",42,42.12,-,"For nature, recreation",,1/1,Rīga,Rīga,Riga,2023,3,9
Earth,Riga,2023-09-20,132,132,132,,"3,800",29,28.79,-,For private homes,,1/1,Rīga,Rīga,Riga,2023,3,9
Earth,"Gobas Street 18, Riga",2023-09-19,"3,068",6 135,"3,068",,"40,000",13,13.04,-,For apartment buildings,,1/2,Rīga,Rīga,Riga,2023,3,9
Earth,Riga,2023-09-19,"2,421","2,421","2,421",,"107,000",44,44.2,-,For traffic infrastructure,,1/1,Rīga,Rīga,Riga,2023,3,9
Earth,"Dubultu Avenue 10, Jurmala",2023-09-19,37,"10,743",37,,"1,000",27,27.0,-,For apartment buildings,,2203/638970,Pierīga,Pierīga,Jurmala,2023,3,9
Earth,"Aleksandra Green Boulevard 1, Riga",2023-09-19,65,"2,339",65,,"12,089",185,185.33,-,For apartment buildings,,230/8247,Rīga,Rīga,Riga,2023,3,9
Earth,"Grecinieku Street 11, Riga",2023-09-19,8,302,8,,"4,800",639,639.15,-,For apartment buildings,,765/30746,Rīga,Rīga,Riga,2023,3,9
Earth,"34, Divupes Street, Berģi, Garkalnes parish, Ropaži district.",2023-09-19,1 201,1 201,1 201,,"52,500",44,43.71,-,For private homes,,1/1,Pierīga,Pierīga,Garkalne,2023,3,9
Earth,"Kalnu Street 22, Jurmala",2023-09-19,889,"1,778",889,,"22,500",25,25.31,-,For private homes,,1/2,Pierīga,Pierīga,Jurmala,2023,3,9
Earth,"Miera Street 9, Sigulda, Sigulda County.",2023-09-19,"4,329","4,329","4,329",,"21,645",5,5.0,-,For private homes,,1/1,Pierīga,Pierīga,Sigulda,2023,3,9
Earth,"Tiruma Street 5, Jekabpils, Jekabpils district.",2023-09-19,"3,024","3,024","3,024",,"15,000",5,4.96,-,For private homes,,1/1,Zemgale,Zemgale,Jekabpils,2023,3,9
Earth,"Upes road 11, Jelgava",2023-09-19,1 230,1 230,1 230,,"12,000",10,9.76,-,For private homes,,1/1,Zemgale,Zemgale,Jelgava,2023,3,9
Earth,"Nikolaja Street 2, Piltene, Ventspils district.",2023-09-18,"8,762","8,762","8,762",,"9,300",1,1.06,-,For private homes,,1/1,Kurzeme,Kurzeme,Ventspils,2023,3,9
Earth,"10 Nineteenth Street, Šķēde, Medzes parish, South Kurzeme county",2023-09-18,"1,397","1,397","1,397",,"7,000",5,5.01,-,For private homes,,1/1,Unknown,Unknown,Unknown,2023,3,9
Earth,"Ozolleju Street 29, Jāņupe, Olaines parish, Olaines county.",2023-09-18,602,602,602,,"3,000",5,4.98,-,For private homes,,1/1,Pierīga,Pierīga,Olaine,2023,3,9
Earth,Riga,2023-09-18,"1,080","1,080","1,080",,"20,000",19,18.52,-,For private homes,,1/1,Rīga,Rīga,Riga,2023,3,9
Earth,"Zīles 148, Vaivadi, Olaines parish, Olaines county",2023-09-18,592,592,592,,"1,740",3,2.94,-,For private homes,,1/1,Pierīga,Pierīga,Olaine,2023,3,9
Earth,"Vesmas Street 2, Jelgava",2023-09-18,"1,700","1,700","1,700",,"7,000",4,4.12,-,For private homes,,1/1,Zemgale,Zemgale,Jelgava,2023,3,9
Earth,"Saldus, Saldus county.",2023-09-18,"5,830","5,830","5,830",,"12,400",2,2.13,-,For production,,1/1,Kurzeme,Kurzeme,Saldus,2023,3,9
Earth,"Jelgavas Street 12A, Piltene, Ventspils district.",2023-09-18,"2,783","2,783","2,783",,"5,900",2,2.12,-,For private homes,,1/1,Kurzeme,Kurzeme,Ventspils,2023,3,9
Earth,Riga,2023-09-18,"2,385","2,385","2,385",,"52,777",22,22.13,-,For private homes,,1/1,Rīga,Rīga,Riga,2023,3,9
Earth,"Bērzu Street 12, Madona, Madona district.",2023-09-18,"1,059","1,059","1,059",,"5,500",5,5.19,-,For private homes,,1/1,Vidzeme,Vidzeme,Madona,2023,3,9
Earth,"Rigas Street 86, Saulkrasti, Saulkrasti district.",2023-09-17,"3,844","3,844","3,844",,"50,000",13,13.01,-,For private homes,,1/1,Rīga,Rīga,Riga,2023,3,9
Earth,"Jelgava Street 63, Riga",2023-09-16,42,"8,787",42,,"5,000",118,118.12,-,For apartment buildings,,1965/407929,Rīga,Rīga,Riga,2023,3,9
Earth,"8A Bākas Street, Riga",2023-09-15,402,402,402,,"6,830",17,16.99,-,For apartment buildings,,1/1,Rīga,Rīga,Riga,2023,3,9
Earth,"Pupu Street 5/9, Liepaja",2023-09-15,"2,866","2,866","2,866",,"100,000",35,34.89,-,For apartment buildings,,1/1,Kurzeme,Kurzeme,Liepaja,2023,3,9
Earth,"Čaulu Street 1, Katlakalns, Ķekavas parish, Ķekavas district",2023-09-15,"1,583","1,583","1,583",,"48,000",30,30.32,-,For private homes,,1/1,Pierīga,Pierīga,Ķekava,2023,3,9
Earth,"Vilakas Street 13, Rezekne",2023-09-15,"6,782","6,782","6,782",,"56,430",8,8.32,-,For production,,1/1,Latgale,Latgale,Rezekne,2023,3,9
Earth,"Lielupes Street 15, Riga",2023-09-15,"1,492","1,790","1,492",,"16,500",11,11.06,-,For private homes,,5/6,Rīga,Rīga,Riga,2023,3,9
Earth,"Varoņu Street 45, Valka, Valkas county.",2023-09-15,3 129,3 129,3 129,,"5,000",2,1.6,-,For production,,1/1,Vidzeme,Vidzeme,Valka,2023,3,9
Earth,"Baseina Street 32, Liepaja",2023-09-15,"1,371","1,371","1,371",,"15,000",11,10.94,-,For public facilities,,1/1,Kurzeme,Kurzeme,Liepaja,2023,3,9
Earth,"Ganibu Street 7, Piltene, Ventspils County.",2023-09-14,"2,964","2,964","2,964",,"4,600",2,1.55,-,For private homes,,1/1,Kurzeme,Kurzeme,Ventspils,2023,3,9
Earth,"Republic Square 3, Riga",2023-09-14,9,"9,877",9,,"1,500",159,159.24,-,For apartment buildings,,91/95419,Rīga,Rīga,Riga,2023,3,9
Earth,"Kraukļu Street 12, Riga",2023-09-14,735,735,735,,"25,000",34,34.01,-,For private homes,,1/1,Rīga,Rīga,Riga,2023,3,9
Earth,"Kekava parish, Kekava district",2023-09-14,341,974,341,,"1,000",3,2.93,-,For traffic infrastructure,,7/20,Pierīga,Pierīga,Kekava,2023,3,9
Earth,"Pelēdu Street 18, Riga",2023-09-14,309,309,309,,"14,250",46,46.12,-,Privātmājām,,1/1,Rīga,Rīga,Riga,2023,3,9
Zeme,"Anniņmuižas bulvāris 38, Rīga",2023-09-14,53,22 541,53,,1 000,19,18.91,-,Dzīvokļu mājām,,397/169185,Rīga,Rīga,Rīga,2023,3,9
Zeme,"Šķesteru iela 5, Valmiera, Valmieras nov.",2023-09-14,893,893,893,,20 000,22,22.4,-,Dzīvokļu mājām,,1/1,Vidzeme,Vidzeme,Valmiera,2023,3,9
Zeme,Rīga,2023-09-14,26,5 571,26,,1 000,38,38.24,-,Cits,,794/169185,Rīga,Rīga,Rīga,2023,3,9
Zeme,"Drabešu pag., Cēsu nov.",2023-09-14,334,334,334,,1 450,4,4.34,-,Satiksmes infrastruktūrai,,1/1,Unknown,Unknown,Unknown,2023,3,9
Zeme,"Drabešu pag., Cēsu nov.",2023-09-14,3 523,3 523,3 523,,10 780,3,3.06,-,Satiksmes infrastruktūrai,,1/1,Unknown,Unknown,Unknown,2023,3,9
Zeme,"Tukums, Tukuma nov.",2023-09-13,1 491,1 491,1 491,,6 200,4,4.16,-,Privātmājām,,1/1,Pierīga,Pierīga,Tukums,2023,3,9
Zeme,"Jasmuižas iela 1, Rīga",2023-09-13,185,6 370,185,,6 500,35,35.19,-,Dzīvokļu mājām,,29/1000,Rīga,Rīga,Rīga,2023,3,9
Zeme,"Stadiona iela 1C, Jēkabpils, Jēkabpils nov.",2023-09-13,2 856,2 856,2 856,,11 300,4,3.96,-,Sabiedriskajiem objektiem,,1/1,Zemgale,Zemgale,Jēkabpils,2023,3,9
Zeme,"Lazdu iela 37A, Rīga",2023-09-13,37,1 419,37,,1 000,27,26.7,-,Satiksmes infrastruktūrai,,303/11477,Rīga,Rīga,Rīga,2023,3,9
Zeme,"Zirņu iela 6, Rīga",2023-09-13,740,5 137,740,,32 996,45,44.61,-,Dzīvokļu mājām,,18/125,Rīga,Rīga,Rīga,2023,3,9
Zeme,"Rīgas iela 85, Cēsis, Cēsu nov.",2023-09-13,1 018,1 018,1 018,,11 700,11,11.49,-,Privātmājām,,1/1,Rīga,Rīga,Rīga,2023,3,9
Zeme,"Spilves iela 27, Rīga",2023-09-12,6 833,6 833,6 833,,341 000,50,49.9,-,Dzīvokļu mājām,,1/1,Rīga,Rīga,Rīga,2023,3,9
Zeme,"Ilzeskalna pag., Rēzeknes nov.",2023-09-12,47 000,47 000,47 000,,9 400,0,0.2,2 000,Lauksaimniecībai,,1/1,Latgale,Latgale,Rēzekne,2023,3,9
Zeme,Rīga,2023-09-12,800,800,800,,17 500,22,21.88,-,Privātmājām,,1/1,Rīga,Rīga,Rīga,2023,3,9
Zeme,"Sitas iela 24A, Rīga",2023-09-12,2 121,2 121,2 121,,95 000,45,44.79,-,Privātmājām,,1/1,Rīga,Rīga,Rīga,2023,3,9
Zeme,"Talsu iela 54, Liepāja",2023-09-12,1 010,1 010,1 010,,14 500,14,14.36,-,Privātmājām,,1/1,Kurzeme,Kurzeme,Liepāja,2023,3,9
Zeme,"Getliņi 309/310, Salaspils pag., Salaspils nov.",2023-09-12,1 217,1 217,1 217,,11 000,9,9.04,-,Privātmājām,,1/1,Pierīga,Pierīga,Salaspils,2023,3,9
Zeme,"Preiļu iela 34, Štikāni, Silmalas pag., Rēzeknes nov.",2023-09-12,7 961,7 961,7 961,,4 000,1,0.5,-,Lauksaimniecībai,,1/1,Latgale,Latgale,Rēzekne,2023,3,9
Zeme,"Dakstiņu iela 22, Valmiera, Valmieras nov.",2023-09-12,1 244,1 244,1 244,,27 500,22,22.11,-,Dzīvokļu mājām,,1/1,Vidzeme,Vidzeme,Valmiera,2023,3,9
Zeme,"3. līnija 22E, Jelgava",2023-09-12,1 238,1 238,1 238,,9 500,8,7.67,-,Privātmājām,,1/1,Zemgale,Zemgale,Jelgava,2023,3,9
Zeme,"Ošu iela 2, Jūrmala",2023-09-12,109,4 538,109,,5 000,46,45.91,-,Komercobjektiem,,3/125,Pierīga,Pierīga,Jūrmala,2023,3,9
Zeme,"Šautuves iela 7B, Rīga",2023-09-12,2 049,2 049,2 049,,61 060,30,29.8,-,Dzīvokļu mājām,,1/1,Rīga,Rīga,Rīga,2023,3,9
Zeme,"Pļavu iela 8, Turaida, Krimuldas pag., Siguldas nov.",2023-09-12,2 253,2 253,2 253,,35 000,16,15.53,-,Privātmājām,,1/1,Pierīga,Pierīga,Sigulda,2023,3,9
Zeme,"Ganību iela 52, Jelgava",2023-09-11,1 609,1 609,1 609,,26 000,16,16.16,-,Dzīvokļu mājām,,1/1,Zemgale,Zemgale,Jelgava,2023,3,9
Zeme,"Kalnciema ceļš 31G, Jelgava",2023-09-11,800,3 998,800,,1 000,1,1.25,-,Satiksmes infrastruktūrai,,1/5,Zemgale,Zemgale,Jelgava,2023,3,9
Zeme,"Varoņu iela 22B, Rēzekne",2023-09-11,754,754,754,,3 300,4,4.38,-,Privātmājām,,1/1,Latgale,Latgale,Rēzekne,2023,3,9
Zeme,"Tērvetes iela 81B, Jelgava",2023-09-11,3 033,3 033,3 033,,2 800,1,0.92,-,Ražošanai,,1/1,Zemgale,Zemgale,Jelgava,2023,3,9
Zeme,"Atbrīvošanas aleja 190A, Rēzekne",2023-09-11,1 531,1 531,1 531,,18 800,12,12.28,-,Komercobjektiem,,1/1,Latgale,Latgale,Rēzekne,2023,3,9
Zeme,"Kalnciema ceļš 31E, Jelgava",2023-09-11,4 565,4 565,4 565,,39 000,9,8.54,-,Privātmājām,,1/1,Zemgale,Zemgale,Jelgava,2023,3,9
Zeme,"Ciecere 238, Saldus, Saldus nov.",2023-09-11,1 761,1 761,1 761,,1 500,1,0.85,-,Privātmājām,,1/1,Kurzeme,Kurzeme,Saldus,2023,3,9
Zeme,"Ziemassvētku iela 8, Baloži, Ķekavas nov.",2023-09-11,636,636,636,,13 000,20,20.44,-,Privātmājām,,1/1,Pierīga,Pierīga,Ķekava,2023,3,9
Zeme,"Dzirnavu iela 8A, Valmiermuiža, Valmieras pag., Valmieras nov.",2023-09-11,11 379,11 379,11 379,,42 000,4,3.69,36 910,Privātmājām,,1/1,Vidzeme,Vidzeme,Valmiera,2023,3,9
Zeme,"Sātiņu iela 9D, Rīga",2023-09-08,1 203,1 203,1 203,,15 000,12,12.47,-,Privātmājām,,1/1,Rīga,Rīga,Rīga,2023,3,9
Zeme,"Kūrmājas iela 1, Ventspils",2023-09-08,2 817,2 817,2 817,,35 000,12,12.42,-,Privātmājām,,1/1,Kurzeme,Kurzeme,Ventspils,2023,3,9
Zeme,"Centra pirmā iela 1, Egļupe, Inčukalna pag., Siguldas nov.",2023-09-08,675,675,675,,6 500,10,9.63,-,Privātmājām,,1/1,Pierīga,Pierīga,Sigulda,2023,3,9
Zeme,"Lazdu iela 1C, Salaspils, Salaspils nov.",2023-09-08,12 024,12 024,12 024,,75 000,6,6.24,62 375,Ražošanai,,1/1,Pierīga,Pierīga,Salaspils,2023,3,9
Zeme,"Griezes iela 19, Salaspils, Salaspils nov.",2023-09-08,49,4 225,49,,5 000,103,102.9,-,Dzīvokļu mājām,,601/52255,Pierīga,Pierīga,Salaspils,2023,3,9
Zeme,"Ziedoņa iela 23, Rīga",2023-09-08,1 171,3 513,1 171,,35 000,30,29.89,-,Komercobjektiem,,1/3,Rīga,Rīga,Rīga,2023,3,9
Zeme,"Buru iela 4, Jūrmala",2023-09-08,233,465,233,,16 400,71,70.54,-,Privātmājām,,1/2,Pierīga,Pierīga,Jūrmala,2023,3,9
Zeme,Liepāja,2023-09-07,2 328,2 328,2 328,,1 001,0,0.43,-,Satiksmes infrastruktūrai,,1/1,Kurzeme,Kurzeme,Liepāja,2023,3,9
Zeme,"Asteru iela 22, Vējupīte, Siguldas pag., Siguldas nov.",2023-09-07,1 010,1 010,1 010,,20 000,20,19.8,-,Privātmājām,,1/1,Pierīga,Pierīga,Sigulda,2023,3,9
Zeme,"Estrādes iela 6, Mērsrags, Mērsraga pag., Talsu nov.",2023-09-07,3 579,3 579,3 579,,27 000,8,7.54,-,Privātmājām,,1/1,Vidzeme,Vidzeme,Mērsrags,2023,3,9
Zeme,"Raunas iela 43, Rīga",2023-09-07,65,2 982,65,,3 430,53,52.93,-,Dzīvokļu mājām,,54/2485,Rīga,Rīga,Rīga,2023,3,9
Zeme,"Kuldīgas iela 171, Ventspils",2023-09-07,658,658,658,,4 000,6,6.08,-,Dzīvokļu mājām,,1/1,Kurzeme,Kurzeme,Ventspils,2023,3,9
Zeme,"Zirņu iela 6, Rīga",2023-09-07,51,5 137,51,,3 950,77,76.89,-,Dzīvokļu mājām,,1/100,Rīga,Rīga,Rīga,2023,3,9
Zeme,"Bišu iela 24, Carnikava, Carnikavas pag., Ādažu nov.",2023-09-07,565,565,565,,27 500,49,48.67,-,Privātmājām,,1/1,Pierīga,Pierīga,Carnikava,2023,3,9
Zeme,"Vaivadi 137, Vaivadi, Olaines pag., Olaines nov.",2023-09-07,552,552,552,,6 000,11,10.87,-,Privātmājām,,1/1,Pierīga,Pierīga,Olaine,2023,3,9
Zeme,"Ošu ceļš 10C, Jelgava",2023-09-07,2 204,4 407,2 204,,5 000,2,2.27,-,Privātmājām,,1/2,Zemgale,Zemgale,Jelgava,2023,3,9
Zeme,"Nīcas iela 2, Piņķi, Babītes pag., Mārupes nov.",2023-09-07,827,827,827,,35 000,42,42.32,-,Privātmājām,,1/1,Pierīga,Pierīga,Mārupe,2023,3,9
Zeme,"Anniņmuižas bulvāris 38, Rīga",2023-09-07,16,22 541,16,,1 000,62,62.19,-,Dzīvokļu mājām,,362/507555,Rīga,Rīga,Rīga,2023,3,9
Zeme,"Pļavu iela 10, Turaida, Krimuldas pag., Siguldas nov.",2023-09-07,2 254,2 254,2 254,,35 000,16,15.53,-,Privātmājām,,1/1,Pierīga,Pierīga,Sigulda,2023,3,9
Zeme,Rīga,2023-09-07,4,5 571,4,,1 000,252,251.89,-,Cits,,362/507555,Rīga,Rīga,Rīga,2023,3,9
